Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2020 [YR2020]
Eritrea,ERI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,24.9775947531466,7.62368935878268,-16.2281996990874,..,..
Eritrea,ERI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Eritrea,ERI,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..
Eritrea,ERI,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Eritrea,ERI,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Eritrea,ERI,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..
Eritrea,ERI,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..
Eritrea,ERI,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..
Eritrea,ERI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Eritrea,ERI,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Eritrea,ERI,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
Eritrea,ERI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.19,6.428,6.588,6.265,6.69
Eritrea,ERI,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.608,5.579,5.675,5.541,6.088
Eritrea,ERI,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..
Eritrea,ERI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.075,4.799,4.842,4.881,5.539
Eritrea,ERI,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1738093840.36607,3178112498.67911,4438765085.93784,3909281650.36128,4120621324.89015
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1668.9749133064,2945.36394872311,3992.95199562618,3420.75357067279,3454.784217446
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.76017364057921,5.99877647366422,3.79375507745696,2.04693015099366,-2.86288213677992
Eswatini,SWZ,Rural population,SP.RUR.TOTL,805159,841227,861751,876538,904434
Eswatini,SWZ,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.19583095330812,0.709095073232242,0.3053100359543,0.375015798450088,0.833374240348624
Eswatini,SWZ,"Population, total",SP.POP.TOTL,1041414,1079022,1111650,1142813,1192729
Eswatini,SWZ,Urban population,SP.URB.TOTL,236255,237795,249899,266275,288295
Eswatini,SWZ,Urban population growth (annual %),SP.URB.GROW,0.450102467606204,-0.034057153277335,1.56074210690649,1.22158940839941,1.87281947331991
Eswatini,SWZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.686,22.038,22.48,23.3,24.171
Eswatini,SWZ,Rural population (% of total population),SP.RUR.TOTL.ZS,77.314,77.962,77.52,76.7,75.829
Eswatini,SWZ,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.6539051712383,52.167889069917,51.9041065083435,51.3235772813026,50.9468194813579
Eswatini,SWZ,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.3460948287617,47.832110930083,48.0958934916565,48.6764227186974,49.0531805186421
Eswatini,SWZ,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,55.35217,..,33.08018,..,10.8082
Eswatini,SWZ,"Population, male",SP.POP.TOTL.MA.IN,503483,516119,534658,556280,585072
Eswatini,SWZ,"Population, female",SP.POP.TOTL.FE.IN,537931,562903,576992,586533,607657
Eswatini,SWZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,25.3429418650122,6.55682319239261,3.19717535038886,4.97633428489006,4.71206342947426
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.2085358545844,4.77400404553712,4.50923691774369,4.95124493704919,..
Eswatini,SWZ,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..
Eswatini,SWZ,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Eswatini,SWZ,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Eswatini,SWZ,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..
Eswatini,SWZ,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..
Eswatini,SWZ,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..
Eswatini,SWZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Eswatini,SWZ,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Eswatini,SWZ,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
Eswatini,SWZ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,27.873,30.367,29.35,25.183,34.364
Eswatini,SWZ,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
Eswatini,SWZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,24.502,27.204,26.736,23.285,32.944
Eswatini,SWZ,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,21.825,24.473,24.381,21.556,31.624
Eswatini,SWZ,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,8242349617.8638,12401139453.9738,29933790334.3418,64589328550.5953,107657732424.155
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,122.269202606069,158.243458082465,330.619412798644,621.845673808133,905.313159254148
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.07321747957951,11.8187659466494,12.5505383459307,10.3924630202332,6.05953089054807
Ethiopia,ETH,Rural population,SP.RUR.TOTL,57475040,66063777,74858149,83687828,93118482
Ethiopia,ETH,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.84914471041551,2.7337890300902,2.34172174993962,2.15253723912574,2.11235008094756
Ethiopia,ETH,"Population, total",SP.POP.TOTL,67411494,78367470,90538514,103867135,118917671
Ethiopia,ETH,Urban population,SP.URB.TOTL,9936454,12303693,15680365,20179307,25799189
Ethiopia,ETH,Urban population growth (annual %),SP.URB.GROW,4.34500229080265,4.22229005404798,5.22507489866619,4.92296117763282,4.90098075959213
Ethiopia,ETH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.74,15.7,17.319,19.428,21.695
Ethiopia,ETH,Rural population (% of total population),SP.RUR.TOTL.ZS,85.26,84.3,82.681,80.572,78.305
Ethiopia,ETH,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.0967995161181,49.9042089785468,49.8333245212454,49.825235381964,49.8589503164845
Ethiopia,ETH,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.9032004838819,50.0957910214532,50.1666754787545,50.174764618036,50.1410496835155
Ethiopia,ETH,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,92.17158,..,76.69536,..,64.31438
Ethiopia,ETH,"Population, male",SP.POP.TOTL.MA.IN,33640493,39258804,45420163,52115091,59626568
Ethiopia,ETH,"Population, female",SP.POP.TOTL.FE.IN,33771001,39108666,45118351,51752044,59291103
Ethiopia,ETH,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.79999995365588,9.87551191119557,1.44457231740682,10.8365427789747,18.2545726775222
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.662458109266482,9.96997123512892,8.14926402965082,9.56889955968623,20.3563468559061
Ethiopia,ETH,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,13.94,..,..,..
Ethiopia,ETH,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,3.971,..,..,..
Ethiopia,ETH,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,8.048,..,..,..
Ethiopia,ETH,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,5.648,..,..,..
Ethiopia,ETH,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,7.55,..,..,..
Ethiopia,ETH,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,2.543,..,..,..
Ethiopia,ETH,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,2.497,..,..,..
Ethiopia,ETH,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,17.143,..,..,..
Ethiopia,ETH,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,26.428,..,..,..
Ethiopia,ETH,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.65,3.281,3.02,3.25,5.334
Ethiopia,ETH,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,11.506,..,..,..
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.5,2.497,2.3,2.443,3.994
Ethiopia,ETH,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,3.251,..,..,..
Ethiopia,ETH,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.509,1.829,1.686,1.774,2.98
Ethiopia,ETH,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,1.812,..,..,..
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,5080483628.53013,9582783990.85345,14372593020.2885,14383107762.6952,15342236163.9943
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,3982.906200928,6547.87613955186,8356.74662013345,7047.12654634355,6605.80346077904
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.88296639760897,2.67620333310926,7.08988731455126,3.8788993950789,-1.8377610635094
Gabon,GAB,Rural population,SP.RUR.TOTL,269414,256814,248815,242510,230117
Gabon,GAB,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.02731650714163,-0.865356464327642,-0.467526653734033,-0.740315035114349,-1.09215129114729
Gabon,GAB,"Population, total",SP.POP.TOTL,1275572,1463495,1719879,2040989,2322539
Gabon,GAB,Urban population,SP.URB.TOTL,1006158,1206681,1471064,1798479,2092422
Gabon,GAB,Urban population growth (annual %),SP.URB.GROW,3.57533207755421,3.72465649927162,4.12798462280734,3.6460257578267,2.77959614401428
Gabon,GAB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.879,82.452,85.533,88.118,90.092
Gabon,GAB,Rural population (% of total population),SP.RUR.TOTL.ZS,21.121,17.548,14.467,11.882,9.908
Gabon,GAB,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4975806932106,50.1250089682575,49.5438923319606,49.0064865611721,49.0765063579126
Gabon,GAB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.5024193067894,49.8749910317425,50.4561076680394,50.9935134388279,50.9234936420874
Gabon,GAB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,57.43,..,48.07475,..,44.33265
Gabon,GAB,"Population, male",SP.POP.TOTL.MA.IN,631439,729918,867784,1040772,1182718
Gabon,GAB,"Population, female",SP.POP.TOTL.FE.IN,644133,733577,852095,1000217,1139821
Gabon,GAB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,28.0893435970034,20.0944728946612,16.5643202141089,-8.92717245327955,-9.00986856167656
Gabon,GAB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.504920025834859,3.70833333333304,1.46154402720469,-0.338795188753406,1.35276110675333
Gabon,GAB,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..
Gabon,GAB,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Gabon,GAB,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Gabon,GAB,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..
Gabon,GAB,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..
Gabon,GAB,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..
Gabon,GAB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,16.91,20.39,..,..
Gabon,GAB,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Gabon,GAB,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
Gabon,GAB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,20.594,22.95,28.941,28.454,30.089
Gabon,GAB,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
Gabon,GAB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.789,16.91,20.39,19.978,21.27
Gabon,GAB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,22.37,28.52,..,..
Gabon,GAB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,15.923,12.824,14.633,14.373,15.467
Gabon,GAB,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,12.5,14.42,..,..
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,782913871.80966,1027701067.55688,1543294926.87301,1378176608.93204,1812170891.19069
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,538.054072348854,616.483657865348,801.033372714536,619.536364296461,720.335143352133
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.50000021632955,-2.35172936176019,5.90833580968288,4.0580738039996,0.591487287873974
"Gambia, The",GMB,Rural population,SP.RUR.TOTL,758564,799844,854229,906985,941337
"Gambia, The",GMB,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.01347093539445,1.26698800687854,1.28540108641287,1.03200524936653,0.64381483928748
"Gambia, The",GMB,"Population, total",SP.POP.TOTL,1455084,1667037,1926630,2224529,2515733
"Gambia, The",GMB,Urban population,SP.URB.TOTL,696520,867193,1072401,1317544,1574396
"Gambia, The",GMB,Urban population growth (annual %),SP.URB.GROW,4.65139993488064,4.19845605671487,4.21847033007464,3.92319462378121,3.41434689902945
"Gambia, The",GMB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.868,52.02,55.662,59.228,62.582
"Gambia, The",GMB,Rural population (% of total population),SP.RUR.TOTL.ZS,52.132,47.98,44.338,40.772,37.418
"Gambia, The",GMB,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5074274011484,50.479353200107,50.3940820988369,50.2941521553551,50.2339675021286
"Gambia, The",GMB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.4925725988516,49.520646799893,49.6059179011631,49.7058478446449,49.7660324978714
"Gambia, The",GMB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,56.92053,..,47.90681,..,38.89309
"Gambia, The",GMB,"Population, male",SP.POP.TOTL.MA.IN,720159,825528,955722,1105721,1251981
"Gambia, The",GMB,"Population, female",SP.POP.TOTL.FE.IN,734925,841509,970908,1118808,1263752
"Gambia, The",GMB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.2169826127346,4.11380528257159,5.64433086097335,9.72036242675256,2.18875895856547
"Gambia, The",GMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.8449695667737,4.83862177543157,5.04968075857402,6.8084549457961,5.93127636562441
"Gambia, The",GMB,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..
"Gambia, The",GMB,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
"Gambia, The",GMB,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
"Gambia, The",GMB,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..
"Gambia, The",GMB,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..
"Gambia, The",GMB,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..
"Gambia, The",GMB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
"Gambia, The",GMB,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
"Gambia, The",GMB,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
"Gambia, The",GMB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.483,12.706,12.39,8.2,4.78
"Gambia, The",GMB,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
"Gambia, The",GMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.787,9.963,9.723,7.26,5.892
"Gambia, The",GMB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..
"Gambia, The",GMB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.267,7.408,7.21,6.415,6.909
"Gambia, The",GMB,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,4367458866.71537,4282468636.90501,6853467145.53089,8794201742.84609,14088693742.9464
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,518.157066924026,463.17768685098,659.235326211315,747.356966759448,1053.66097696415
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.50306056299607,2.99727256275818,4.81336016967553,3.82591056949435,4.70459096113575
Guinea,GIN,Rural population,SP.RUR.TOTL,5826936,6263412,6894892,7632004,8440559
Guinea,GIN,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.56578999473275,1.5879446809844,2.02748070634614,2.06236766230666,1.95909101793085
Guinea,GIN,"Population, total",SP.POP.TOTL,8428832,9245844,10396086,11767070,13371183
Guinea,GIN,Urban population,SP.URB.TOTL,2601896,2982432,3501194,4135066,4930624
Guinea,GIN,Urban population growth (annual %),SP.URB.GROW,2.8529536921369,2.8722371962139,3.31515077163227,3.40322673847374,3.57356648941391
Guinea,GIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.869,32.257,33.678,35.141,36.875
Guinea,GIN,Rural population (% of total population),SP.RUR.TOTL.ZS,69.131,67.743,66.322,64.859,63.125
Guinea,GIN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.7219803078268,51.0170082904276,51.0115441522896,50.9112847047978,50.6943701241693
Guinea,GIN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.2780196921732,48.9829917095724,48.9884558477104,49.0887152952022,49.3056298758307
Guinea,GIN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,40.66534,..,44.83624,..,49.00714
Guinea,GIN,"Population, male",SP.POP.TOTL.MA.IN,4153561,4528891,5092882,5776303,6592746
Guinea,GIN,"Population, female",SP.POP.TOTL.FE.IN,4275271,4716953,5303204,5990767,6778437
Guinea,GIN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.30012395836252,27.3908453723395,16.1026033748334,2.9722848994975,4.24998016732003
Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,31.3733025877534,15.0502688559001,11.7800825029834,10.6016203387167
Guinea,GIN,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..
Guinea,GIN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Guinea,GIN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Guinea,GIN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..
Guinea,GIN,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..
Guinea,GIN,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..
Guinea,GIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Guinea,GIN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Guinea,GIN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
Guinea,GIN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.538,3.958,4.49,4.96,5.905
Guinea,GIN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
Guinea,GIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.599,4.875,5.097,5.224,6.018
Guinea,GIN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..
Guinea,GIN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.694,5.783,5.641,5.433,6.098
Guinea,GIN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,391345597.488269,639776040.688424,940112538.936436,1152384166.79638,1683619351.72486
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,316.945495037639,463.073962650452,600.194298540768,645.066837207039,836.26731423732
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.10027815777423,6.55977111846077,5.60536311358261,6.1340893623123,2.12811490126288
Guinea-Bissau,GNB,Rural population,SP.RUR.TOTL,787234,854414,938070,1033948,1123477
Guinea-Bissau,GNB,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.41591210303469,1.72449410566767,1.9275918355078,1.86801256193211,1.54090344644007
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,1234741,1381585,1566347,1786457,2013255
Guinea-Bissau,GNB,Urban population,SP.URB.TOTL,447507,527171,628277,752509,889778
Guinea-Bissau,GNB,Urban population growth (annual %),SP.URB.GROW,3.05554842986618,3.35908325061154,3.57447938175371,3.54374125753219,3.24153425934589
Guinea-Bissau,GNB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.243,38.157,40.111,42.123,44.196
Guinea-Bissau,GNB,Rural population (% of total population),SP.RUR.TOTL.ZS,63.757,61.843,59.889,57.877,55.804
Guinea-Bissau,GNB,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.3968122843676,51.2132803989621,51.0099301176113,50.8184920311499,50.6704317138167
Guinea-Bissau,GNB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.6031877156324,48.7867196010379,48.9900698823887,49.18150796885,49.3295682861833
Guinea-Bissau,GNB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,75.2,..,60.81037
Guinea-Bissau,GNB,"Population, male",SP.POP.TOTL.MA.IN,600123,674030,767354,878606,993130
Guinea-Bissau,GNB,"Population, female",SP.POP.TOTL.FE.IN,634618,707555,798993,907851,1020125
Guinea-Bissau,GNB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-22.9323193799366,3.1144126331738,5.21501552229329,14.5196628984565,1.9334399324789
Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.63632094930278,3.32919922802856,2.51785140171701,1.47672048910485,1.14000939393222
Guinea-Bissau,GNB,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..
Guinea-Bissau,GNB,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Guinea-Bissau,GNB,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Guinea-Bissau,GNB,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..
Guinea-Bissau,GNB,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..
Guinea-Bissau,GNB,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Guinea-Bissau,GNB,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Guinea-Bissau,GNB,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
Guinea-Bissau,GNB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.13,2.82,2.79,2.806,2.124
Guinea-Bissau,GNB,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.557,3.174,3.137,3.157,2.89
Guinea-Bissau,GNB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..
Guinea-Bissau,GNB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.92,3.475,3.433,3.456,3.553
Guinea-Bissau,GNB,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..
